iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d.lon,geo_point_2d.lat,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d,geo_shape
1979,Reaumur,2024-01-04T15:00:00+00:00,703.0,10.65167,Fluide,2152,Pl_Bourse-Reaumur-N_D_Victoires,2153,Reaumur-Montmartre,Invalide,1996-10-03,2023-01-01,2.342738238722835,48.868353215314855,Feature,"[[2.341876857446035, 48.86853507624336], [2.3435996199996345, 48.86817135438635]]",LineString,,
1979,Reaumur,2024-01-04T14:00:00+00:00,662.0,8.76111,Fluide,2152,Pl_Bourse-Reaumur-N_D_Victoires,2153,Reaumur-Montmartre,Invalide,1996-10-03,2023-01-01,2.342738238722835,48.868353215314855,Feature,"[[2.341876857446035, 48.86853507624336], [2.3435996199996345, 48.86817135438635]]",LineString,,
1966,Reaumur,2024-01-04T23:00:00+00:00,513.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
1966,Reaumur,2024-01-04T20:00:00+00:00,642.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
1966,Reaumur,2024-01-04T18:00:00+00:00,682.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
1966,Reaumur,2024-01-04T17:00:00+00:00,712.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
1966,Reaumur,2024-01-04T16:00:00+00:00,698.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
1966,Reaumur,2024-01-04T15:00:00+00:00,703.0,,Inconnu,2153,Reaumur-Montmartre,2154,Reaumur-Sentier-Clery,Invalide,1996-10-03,2023-01-01,2.3444776071516014,48.86796614401682,Feature,"[[2.3435996199996345, 48.86817135438635], [2.345355594303568, 48.86776093364729]]",LineString,,
4062,Reaumur,2024-01-04T19:00:00+00:00,819.0,6.98334,Fluide,2099,Reaumur-Aboukir,2159,Reaumur-Petits_Carreaux,Invalide,1996-10-03,2023-01-01,2.346824256036344,48.867460873295244,Feature,"[[2.346351000474923, 48.867557204810176], [2.3472975115977643, 48.867364541780304]]",LineString,,
4062,Reaumur,2024-01-04T18:00:00+00:00,717.0,6.45945,Fluide,2099,Reaumur-Aboukir,2159,Reaumur-Petits_Carreaux,Invalide,1996-10-03,2023-01-01,2.346824256036344,48.867460873295244,Feature,"[[2.346351000474923, 48.867557204810176], [2.3472975115977643, 48.867364541780304]]",LineString,,
4062,Reaumur,2024-01-04T16:00:00+00:00,639.0,14.125,Fluide,2099,Reaumur-Aboukir,2159,Reaumur-Petits_Carreaux,Invalide,1996-10-03,2023-01-01,2.346824256036344,48.867460873295244,Feature,"[[2.346351000474923, 48.867557204810176], [2.3472975115977643, 48.867364541780304]]",LineString,,
4062,Reaumur,2024-01-04T15:00:00+00:00,652.0,11.35667,Fluide,2099,Reaumur-Aboukir,2159,Reaumur-Petits_Carreaux,Invalide,1996-10-03,2023-01-01,2.346824256036344,48.867460873295244,Feature,"[[2.346351000474923, 48.867557204810176], [2.3472975115977643, 48.867364541780304]]",LineString,,
4066,Chateaudun,2024-01-04T23:00:00+00:00,398.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T22:00:00+00:00,389.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T19:00:00+00:00,656.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T18:00:00+00:00,615.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T17:00:00+00:00,497.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T16:00:00+00:00,594.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4066,Chateaudun,2024-01-04T15:00:00+00:00,592.0,,Inconnu,2101,Chateaudun-St_Georges,2165,Chateaudun-Bourdaloue-Laffitte,Invalide,1996-10-03,2023-01-01,2.3378273268493093,48.876019150669244,Feature,"[[2.3371112884052936, 48.87608241529085], [2.338543365293325, 48.87595588604764]]",LineString,,
4169,Amsterdam,2024-01-04T23:00:00+00:00,94.0,1.47334,Fluide,2057,Pl_Clichy-Bd_Batignolles,2222,Amsterdam-Bucarest,Invalide,2005-01-01,2019-06-01,2.3270925821272055,48.8820305599882,Feature,"[[2.3271606036627324, 48.88329177101629], [2.327024560591678, 48.880769348960115]]",LineString,,
4169,Amsterdam,2024-01-04T22:00:00+00:00,94.0,2.10556,Fluide,2057,Pl_Clichy-Bd_Batignolles,2222,Amsterdam-Bucarest,Invalide,2005-01-01,2019-06-01,2.3270925821272055,48.8820305599882,Feature,"[[2.3271606036627324, 48.88329177101629], [2.327024560591678, 48.880769348960115]]",LineString,,
4169,Amsterdam,2024-01-04T21:00:00+00:00,96.0,4.63944,Fluide,2057,Pl_Clichy-Bd_Batignolles,2222,Amsterdam-Bucarest,Invalide,2005-01-01,2019-06-01,2.3270925821272055,48.8820305599882,Feature,"[[2.3271606036627324, 48.88329177101629], [2.327024560591678, 48.880769348960115]]",LineString,,
4169,Amsterdam,2024-01-04T19:00:00+00:00,107.0,1.19945,Fluide,2057,Pl_Clichy-Bd_Batignolles,2222,Amsterdam-Bucarest,Invalide,2005-01-01,2019-06-01,2.3270925821272055,48.8820305599882,Feature,"[[2.3271606036627324, 48.88329177101629], [2.327024560591678, 48.880769348960115]]",LineString,,
4169,Amsterdam,2024-01-04T16:00:00+00:00,117.0,1.78445,Fluide,2057,Pl_Clichy-Bd_Batignolles,2222,Amsterdam-Bucarest,Invalide,2005-01-01,2019-06-01,2.3270925821272055,48.8820305599882,Feature,"[[2.3271606036627324, 48.88329177101629], [2.327024560591678, 48.880769348960115]]",LineString,,
5170,PE_Quai_Issy,2024-01-04T23:00:00+00:00,,3.4,Fluide,604,SE_Quai_Issy,2226,AE_Quai_Issy,Ouvert,1996-10-23,2023-01-01,2.2698347579669376,48.8350739837335,Feature,"[[2.2665271379460252, 48.834712132230806], [2.2688827458467142, 48.835077410229246], [2.27084541577748, 48.835260740243235], [2.2719366303091686, 48.835229649595824], [2.2731431785657996, 48.83500443601659]]",LineString,,
5170,PE_Quai_Issy,2024-01-04T22:00:00+00:00,,3.8,Fluide,604,SE_Quai_Issy,2226,AE_Quai_Issy,Ouvert,1996-10-23,2023-01-01,2.2698347579669376,48.8350739837335,Feature,"[[2.2665271379460252, 48.834712132230806], [2.2688827458467142, 48.835077410229246], [2.27084541577748, 48.835260740243235], [2.2719366303091686, 48.835229649595824], [2.2731431785657996, 48.83500443601659]]",LineString,,
5170,PE_Quai_Issy,2024-01-04T20:00:00+00:00,,6.65,Fluide,604,SE_Quai_Issy,2226,AE_Quai_Issy,Ouvert,1996-10-23,2023-01-01,2.2698347579669376,48.8350739837335,Feature,"[[2.2665271379460252, 48.834712132230806], [2.2688827458467142, 48.835077410229246], [2.27084541577748, 48.835260740243235], [2.2719366303091686, 48.835229649595824], [2.2731431785657996, 48.83500443601659]]",LineString,,
5170,PE_Quai_Issy,2024-01-04T19:00:00+00:00,,58.55,Bloqué,604,SE_Quai_Issy,2226,AE_Quai_Issy,Ouvert,1996-10-23,2023-01-01,2.2698347579669376,48.8350739837335,Feature,"[[2.2665271379460252, 48.834712132230806], [2.2688827458467142, 48.835077410229246], [2.27084541577748, 48.835260740243235], [2.2719366303091686, 48.835229649595824], [2.2731431785657996, 48.83500443601659]]",LineString,,
5170,PE_Quai_Issy,2024-01-04T18:00:00+00:00,,53.4,Bloqué,604,SE_Quai_Issy,2226,AE_Quai_Issy,Ouvert,1996-10-23,2023-01-01,2.2698347579669376,48.8350739837335,Feature,"[[2.2665271379460252, 48.834712132230806], [2.2688827458467142, 48.835077410229246], [2.27084541577748, 48.835260740243235], [2.2719366303091686, 48.835229649595824], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T22:00:00+00:00,469.0,2.3,Fluide,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T20:00:00+00:00,513.0,2.65,Fluide,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T18:00:00+00:00,589.0,16.9,Pré-saturé,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T16:00:00+00:00,659.0,5.65,Fluide,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T15:00:00+00:00,697.0,22.0,Pré-saturé,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
1080,AE_Quai_d'Issy_bretelle_3,2024-01-04T14:00:00+00:00,618.0,30.9,Saturé,600,Quai_Issy_bretelle_4-Bretelle_3,2226,AE_Quai_Issy,Ouvert,1996-10-03,2023-01-01,2.2716379394993753,48.83496729250897,Feature,"[[2.270132863571163, 48.83492389476661], [2.2718746186089445, 48.834976754179735], [2.2731431785657996, 48.83500443601659]]",LineString,,
4184,Quai_Anatole_France,2024-01-04T22:00:00+00:00,1081.0,8.22834,Fluide,125,Pt_Royal_Gauche,2240,Quai_Anatole_France-VBRG,Invalide,1996-10-04,2023-01-01,2.3287598742878135,48.85973925439982,Feature,"[[2.3294939298820805, 48.85952479358278], [2.328025818693546, 48.85995371521686]]",LineString,,
4184,Quai_Anatole_France,2024-01-04T21:00:00+00:00,1102.0,8.605,Fluide,125,Pt_Royal_Gauche,2240,Quai_Anatole_France-VBRG,Invalide,1996-10-04,2023-01-01,2.3287598742878135,48.85973925439982,Feature,"[[2.3294939298820805, 48.85952479358278], [2.328025818693546, 48.85995371521686]]",LineString,,
4184,Quai_Anatole_France,2024-01-04T20:00:00+00:00,1275.0,10.24333,Fluide,125,Pt_Royal_Gauche,2240,Quai_Anatole_France-VBRG,Invalide,1996-10-04,2023-01-01,2.3287598742878135,48.85973925439982,Feature,"[[2.3294939298820805, 48.85952479358278], [2.328025818693546, 48.85995371521686]]",LineString,,
4184,Quai_Anatole_France,2024-01-04T19:00:00+00:00,1472.0,12.35167,Fluide,125,Pt_Royal_Gauche,2240,Quai_Anatole_France-VBRG,Invalide,1996-10-04,2023-01-01,2.3287598742878135,48.85973925439982,Feature,"[[2.3294939298820805, 48.85952479358278], [2.328025818693546, 48.85995371521686]]",LineString,,
4184,Quai_Anatole_France,2024-01-04T15:00:00+00:00,1398.0,13.93722,Fluide,125,Pt_Royal_Gauche,2240,Quai_Anatole_France-VBRG,Invalide,1996-10-04,2023-01-01,2.3287598742878135,48.85973925439982,Feature,"[[2.3294939298820805, 48.85952479358278], [2.328025818693546, 48.85995371521686]]",LineString,,
6139,RN13_W_bretelle_14,2024-01-04T23:00:00+00:00,,,Inconnu,3234,RN13_W,2241,Maillot_bretelles_14-15-16,Invalide,1998-05-22,2023-01-01,2.279100776832324,48.87879384147382,Feature,"[[2.278361393126516, 48.87905340519019], [2.2792436186439637, 48.878769069454556], [2.2795919402304596, 48.878628386785856], [2.27976798343194, 48.878421383615745]]",LineString,,
6139,RN13_W_bretelle_14,2024-01-04T18:00:00+00:00,,,Inconnu,3234,RN13_W,2241,Maillot_bretelles_14-15-16,Invalide,1998-05-22,2023-01-01,2.279100776832324,48.87879384147382,Feature,"[[2.278361393126516, 48.87905340519019], [2.2792436186439637, 48.878769069454556], [2.2795919402304596, 48.878628386785856], [2.27976798343194, 48.878421383615745]]",LineString,,
6139,RN13_W_bretelle_14,2024-01-04T16:00:00+00:00,,,Inconnu,3234,RN13_W,2241,Maillot_bretelles_14-15-16,Invalide,1998-05-22,2023-01-01,2.279100776832324,48.87879384147382,Feature,"[[2.278361393126516, 48.87905340519019], [2.2792436186439637, 48.878769069454556], [2.2795919402304596, 48.878628386785856], [2.27976798343194, 48.878421383615745]]",LineString,,
6572,Bd_Kellermann,2024-01-04T23:00:00+00:00,82.0,0.25,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,2006-11-20,2023-01-01,2.3471409705152286,48.8198922370794,Feature,"[[2.3462850132120425, 48.819652263043196], [2.3479969278184143, 48.8201322111156]]",LineString,,
6572,Bd_Kellermann,2024-01-04T21:00:00+00:00,87.0,0.26389,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,2006-11-20,2023-01-01,2.3471409705152286,48.8198922370794,Feature,"[[2.3462850132120425, 48.819652263043196], [2.3479969278184143, 48.8201322111156]]",LineString,,
6572,Bd_Kellermann,2024-01-04T19:00:00+00:00,258.0,1.54278,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,2006-11-20,2023-01-01,2.3471409705152286,48.8198922370794,Feature,"[[2.3462850132120425, 48.819652263043196], [2.3479969278184143, 48.8201322111156]]",LineString,,
6572,Bd_Kellermann,2024-01-04T14:00:00+00:00,216.0,0.98278,Fluide,3405,Bd_Kellermann-Cacheux,2244,Bd_Kellermann-Thomire,Invalide,2006-11-20,2023-01-01,2.3471409705152286,48.8198922370794,Feature,"[[2.3462850132120425, 48.819652263043196], [2.3479969278184143, 48.8201322111156]]",LineString,,
4187,Bd_Kellermann,2024-01-04T22:00:00+00:00,97.0,0.62333,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
4187,Bd_Kellermann,2024-01-04T21:00:00+00:00,83.0,0.46445,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
4187,Bd_Kellermann,2024-01-04T20:00:00+00:00,149.0,0.97222,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
4187,Bd_Kellermann,2024-01-04T18:00:00+00:00,308.0,2.58167,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
4187,Bd_Kellermann,2024-01-04T15:00:00+00:00,177.0,1.83056,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
4187,Bd_Kellermann,2024-01-04T14:00:00+00:00,191.0,1.48,Fluide,458,Bd_Kellermann-Gouthiere,2244,Bd_Kellermann-Thomire,Invalide,1996-10-07,2023-01-01,2.3492984356722837,48.82067158582106,Feature,"[[2.3507419435135195, 48.82107156638714], [2.347854927831048, 48.82027160525498]]",LineString,,
283,Rivoli,2024-01-04T23:00:00+00:00,,4.875,Fluide,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
283,Rivoli,2024-01-04T21:00:00+00:00,,4.41611,Fluide,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
283,Rivoli,2024-01-04T20:00:00+00:00,,9.46722,Fluide,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
283,Rivoli,2024-01-04T19:00:00+00:00,,20.60056,Pré-saturé,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
283,Rivoli,2024-01-04T16:00:00+00:00,,21.54944,Pré-saturé,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
283,Rivoli,2024-01-04T14:00:00+00:00,,30.60222,Saturé,16,Rivoli-Rohan,2245,Rivoli-Echelle,Barré,1996-10-03,2023-01-01,2.3344290585537735,48.86296591063163,Feature,"[[2.3351458671496284, 48.86273477162744], [2.333712249957919, 48.86319704963581]]",LineString,,
6232,Quai_Bercy_Haut_Y,2024-01-04T22:00:00+00:00,,,Inconnu,3235,Quai_Bercy_Haut_Y-Face_,2246,Quai_Bercy-Terroirs_de_F,Invalide,1999-10-25,2023-01-01,2.385082165854702,48.83108825199927,Feature,"[[2.384054179192477, 48.83192249593246], [2.3861101525169266, 48.8302540080661]]",LineString,,
6232,Quai_Bercy_Haut_Y,2024-01-04T21:00:00+00:00,,,Inconnu,3235,Quai_Bercy_Haut_Y-Face_,2246,Quai_Bercy-Terroirs_de_F,Invalide,1999-10-25,2023-01-01,2.385082165854702,48.83108825199927,Feature,"[[2.384054179192477, 48.83192249593246], [2.3861101525169266, 48.8302540080661]]",LineString,,
6232,Quai_Bercy_Haut_Y,2024-01-04T19:00:00+00:00,,,Inconnu,3235,Quai_Bercy_Haut_Y-Face_,2246,Quai_Bercy-Terroirs_de_F,Invalide,1999-10-25,2023-01-01,2.385082165854702,48.83108825199927,Feature,"[[2.384054179192477, 48.83192249593246], [2.3861101525169266, 48.8302540080661]]",LineString,,
6232,Quai_Bercy_Haut_Y,2024-01-04T17:00:00+00:00,,,Inconnu,3235,Quai_Bercy_Haut_Y-Face_,2246,Quai_Bercy-Terroirs_de_F,Invalide,1999-10-25,2023-01-01,2.385082165854702,48.83108825199927,Feature,"[[2.384054179192477, 48.83192249593246], [2.3861101525169266, 48.8302540080661]]",LineString,,
6232,Quai_Bercy_Haut_Y,2024-01-04T14:00:00+00:00,,,Inconnu,3235,Quai_Bercy_Haut_Y-Face_,2246,Quai_Bercy-Terroirs_de_F,Invalide,1999-10-25,2023-01-01,2.385082165854702,48.83108825199927,Feature,"[[2.384054179192477, 48.83192249593246], [2.3861101525169266, 48.8302540080661]]",LineString,,
4206,Bd_Berthier,2024-01-04T23:00:00+00:00,73.0,2.20111,Fluide,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
4206,Bd_Berthier,2024-01-04T20:00:00+00:00,117.0,8.02722,Fluide,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
4206,Bd_Berthier,2024-01-04T19:00:00+00:00,182.0,13.70889,Fluide,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
4206,Bd_Berthier,2024-01-04T17:00:00+00:00,222.0,30.15278,Saturé,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
4206,Bd_Berthier,2024-01-04T15:00:00+00:00,,,Inconnu,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
4206,Bd_Berthier,2024-01-04T14:00:00+00:00,154.0,9.59667,Fluide,3658,Berthier-Sisley,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1996-10-10,2023-01-01,2.303424229419642,48.88973163842434,Feature,"[[2.303019491425412, 48.889538050624296], [2.3038289674138728, 48.88992522622437]]",LineString,,
6143,Bd_Malesherbes,2024-01-04T23:00:00+00:00,876.0,5.91445,Fluide,2299,Place_Wagram,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1998-05-27,2023-01-01,2.3043771742126573,48.88885617709347,Feature,"[[2.304703236051231, 48.88768973437133], [2.3040511123740837, 48.89002261981561]]",LineString,,
6143,Bd_Malesherbes,2024-01-04T19:00:00+00:00,876.0,18.43111,Pré-saturé,2299,Place_Wagram,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1998-05-27,2023-01-01,2.3043771742126573,48.88885617709347,Feature,"[[2.304703236051231, 48.88768973437133], [2.3040511123740837, 48.89002261981561]]",LineString,,
6143,Bd_Malesherbes,2024-01-04T18:00:00+00:00,809.0,46.7,Saturé,2299,Place_Wagram,2250,Bd_Berthier-Av_Pte_d'Asnieres,Invalide,1998-05-27,2023-01-01,2.3043771742126573,48.88885617709347,Feature,"[[2.304703236051231, 48.88768973437133], [2.3040511123740837, 48.89002261981561]]",LineString,,
